node,sxx,syy,szz,sxy,sxz,syz,principal_stress,TCI,crack_risk
130,-0.5357848125000001,0.7818101050000001,-0.16694723375000003,-0.427395493125,-0.15111296004687497,0.46034725800000015,4.66437928125,0.25212860979729734,False
185,3.9556375625000006,2.0449314700000003,0.22074139062499998,-0.2666356125,-0.1798865076875,0.46952083549999996,3.9556375625000006,0.21381824662162158,False
186,4.023985687499999,2.548450500625,0.05233646249999999,-0.356486526875,0.005396544593750007,0.32749126775,4.202529593749999,0.22716376182432432,False
19,-16.769205937500004,-13.155841781249999,0.5644710184375,-0.67904694134375,-0.9512319750000001,0.6294684890625001,16.769205937500004,0.906443564189189,False
75,-11.323039562500002,-7.324638848437498,0.05566027999999999,-0.8405158061406252,-0.43881500290625,-0.18468889618749998,11.341316921875002,0.6130441579391893,False
131,-1.00319584375,0.5710851829687497,-0.2577211932812499,-0.6415955989062501,0.14000063209375002,-0.5119470611875,4.995260781249999,0.27001409628378376,False
187,3.8704815000000004,2.635606281562499,-0.062291928125,-0.281206526875,0.20639929500000004,-0.025047840937500003,4.07709365625,0.22038344087837838,False
20,-16.983396875,-12.411909812500003,1.05124874375,-0.8993706576875,-0.988274375,2.52011280625,16.983396875,0.9180214527027027,False
76,-11.517527781249997,-6.675614062500002,1.0040364540625,-1.06636138103125,-0.3987077130000001,0.42521079218749974,11.554082499999998,0.6245450000000001,False
132,-1.2015147500000005,0.6399623596875,0.474154386875,-0.6747138584375001,0.20648897106250003,-0.952624301875,4.914766906250001,0.26566307601351347,False
188,3.6486291875000005,2.219243031875,-0.008515390625,-0.11607561249999993,0.222118993125,-0.23555738187500005,3.7047656875000006,0.20025760472972973,False
21,-16.326951875000002,-12.2214254375,-0.34531571624999996,-0.14769417250000003,-0.65986779625,-5.471133875,16.326951875000002,0.8825379391891891,False
22,-16.604509687500006,-13.666300531249998,-0.007511117500000067,-0.31253380499999994,-0.500208865625,-3.7969394062500004,16.604509687500006,0.8975410641891891,False
77,-10.281938218749996,-6.142327343750002,0.4465404790625,-0.21414935499999996,-0.5629467378125,-1.9780040187499994,10.334673062499999,0.5586309763513514,False
78,-10.717527359375,-7.603624734374999,-0.10954385578124999,-0.4262107884375,-0.3356185039374998,-1.5882330012500003,10.74389478125,0.5807510692567568,False
133,-0.11326275000000016,1.00619683125,0.7541605881249999,-0.2964923749999999,-0.3873564853125,1.0501408540000001,4.176396656250001,0.22575117060810806,False
134,-0.3876883593750003,0.5554928625,-0.09184791187500008,-0.44798258546249997,-0.13543828602968747,0.5941691135625,4.518297031250001,0.24423227195945946,False
189,4.0103990624999994,2.0756229125,0.269924501875,-0.31238021250000003,-0.30868729125000005,0.5851558705,4.0103990624999994,0.2167783277027027,False
190,4.055168312499999,2.6519346625000004,0.027880770312500018,-0.3560773990499999,-0.09984842980937499,0.5678648233749999,4.1533141875,0.22450346959459455,False
23,-17.191489687500003,-15.264863624999998,0.568253820625,-0.9579943281250002,-0.5769214753125,-0.7428281937500002,17.238235,0.9317964864864865,False
79,-11.474796890625004,-9.323036671874997,-0.12960717984375,-1.1402885171875004,-0.14496156825,-0.6760948717187502,11.524640625000002,0.6229535472972973,False
135,-0.9781221250000003,-0.14046744249999993,-0.529699028984375,-0.73514572749375,0.20075565215781255,-0.15676018578125,4.9054826093749995,0.26516122212837834,False
191,3.80185984375,3.10027483375,-0.23192987765625,-0.1477087487375,0.11451296550312502,0.29584117812500005,3.9999189687500003,0.21621183614864867,False
24,-16.605024541666666,-16.66682316666667,0.9617943649999999,-1.5443258000000002,-1.4096747104166667,0.5028888887083334,18.117390416666666,0.9793184009009009,False
80,-10.752361895833332,-10.8047194375,0.6320758393749999,-1.7648994979166668,-0.3139852755416667,-0.14103923710416663,12.348061791666668,0.6674627995495496,False
136,-0.8765457791666663,-0.7908722900000006,0.09271822802083336,-0.938818001875,0.46106342737500006,-0.39185004520833333,5.218094895833335,0.2820591835585586,False
192,3.1466076916666665,3.360871128333334,-0.11692085770833331,0.10783719208333335,0.14042269541666666,0.0012672725000000033,3.857456625000001,0.20851116891891888,False
30,-16.407986249999997,-13.094389750000001,-0.567602974375,-0.09388549774999999,0.6604078725,-6.113090812499999,16.407986249999997,0.8869181756756758,False
